topo,run,sample_idx,sample_type,pbl_mean,pbl_max
n-1,3,5564,raw,2.8205324724694947e-06,2.8205324724694947e-06
n-1,3,5570,raw,3.016873051819857e-06,3.016873051819857e-06
n-1,3,5581,raw,3.6210842608852545e-06,3.6210842608852545e-06
n-1,3,5589,raw,3.3231324323423905e-06,3.3231324323423905e-06
n-1,3,5628,raw,3.082308467128314e-06,3.082308467128314e-06
n-1,3,5637,raw,3.55943598151498e-06,3.55943598151498e-06
n-1,3,5641,raw,3.0797068575338926e-06,3.0797068575338926e-06
n-1,3,5662,raw,2.970881268993253e-06,2.970881268993253e-06
n-1,3,5685,raw,2.842634330590954e-06,2.842634330590954e-06
n-1,3,5721,raw,2.899939318012912e-06,2.899939318012912e-06
n-1,3,5722,raw,2.9242994514788734e-06,2.9242994514788734e-06
n-1,3,5725,raw,2.697775698834448e-06,2.697775698834448e-06
n-1,3,5731,raw,3.2688610644981964e-06,3.2688610644981964e-06
n-1,3,5734,raw,2.780662498480524e-06,2.780662498480524e-06
n-1,3,5742,raw,3.2100067528517684e-06,3.2100067528517684e-06
n-1,3,5749,raw,2.9973468826938188e-06,2.9973468826938188e-06
n-1,3,5757,raw,3.162878556395299e-06,3.162878556395299e-06
n-1,3,5758,raw,2.9170714697102085e-06,2.9170714697102085e-06
n-1,3,5774,raw,3.0355538456205977e-06,3.0355538456205977e-06
n-1,3,5783,raw,2.9166635613364633e-06,2.9166635613364633e-06
n-1,3,5805,raw,2.9671407446585363e-06,2.9671407446585363e-06
n-1,3,5815,raw,3.3112048640759895e-06,3.3112048640759895e-06
n-1,3,5815,nose,4.9998852773569524e-06,4.9998852773569524e-06
n-1,3,5891,raw,2.7105272693006555e-06,2.7105272693006555e-06
n-1,3,5895,raw,2.709857653826475e-06,2.709857653826475e-06
n-1,3,5911,raw,3.833250957541168e-06,3.833250957541168e-06
n-1,3,5912,raw,3.465641384536866e-06,3.465641384536866e-06
n-1,3,5914,raw,3.3555959362274734e-06,3.3555959362274734e-06
n-1,3,5981,raw,3.0520575364789693e-06,3.0520575364789693e-06
n-1,3,5984,raw,3.371593720657984e-06,3.371593720657984e-06
n-1,3,5993,raw,3.1934973776515108e-06,3.1934973776515108e-06
n-1,3,6008,raw,3.309520479888306e-06,3.309520479888306e-06
n-1,3,6008,nose,5.710339792130981e-06,5.710339792130981e-06
n-1,3,6009,raw,2.9322043246793328e-06,2.9322043246793328e-06
n-1,3,6021,raw,3.0298242563731037e-06,3.0298242563731037e-06
n-1,3,6021,nose,5.004320428270148e-06,5.004320428270148e-06
n-1,3,6037,raw,3.3000915209413506e-06,3.3000915209413506e-06
n-1,3,6039,raw,3.4125841921195388e-06,3.4125841921195388e-06
n-1,3,6061,raw,3.785978606174467e-06,3.785978606174467e-06
n-1,3,6074,raw,3.0671692456962774e-06,3.0671692456962774e-06
n-1,3,6090,raw,2.8437734727049246e-06,2.8437734727049246e-06
n-1,3,6090,nose,4.060865194333019e-06,4.060865194333019e-06
n-1,3,6119,raw,2.8500135158537887e-06,2.8500135158537887e-06
n-1,3,6119,nose,3.9910814848553855e-06,3.9910814848553855e-06
n-1,3,6128,raw,2.8641579774557613e-06,2.8641579774557613e-06
n-1,3,6146,raw,3.212494448234793e-06,3.212494448234793e-06
n-1,3,6163,raw,2.7124033294967376e-06,2.7124033294967376e-06
n-1,3,6180,raw,2.9362993245740654e-06,2.9362993245740654e-06
n-1,3,6203,raw,2.875480049624457e-06,2.875480049624457e-06
n-1,3,6221,raw,3.57757789970492e-06,3.57757789970492e-06
n-1,3,6234,raw,3.4590123050293187e-06,3.4590123050293187e-06
n-1,3,6259,raw,2.76349828709499e-06,2.76349828709499e-06
n-1,3,6265,raw,2.526296384530724e-06,2.526296384530724e-06
n-1,3,6270,raw,2.8569875212269835e-06,2.8569875212269835e-06
n-1,3,6277,raw,2.639699914652738e-06,2.639699914652738e-06
n-1,3,6282,raw,2.8029423901898554e-06,2.8029423901898554e-06
n-1,3,6282,nose,4.838904260395793e-06,4.838904260395793e-06
n-1,3,6290,raw,3.4539239095465746e-06,3.4539239095465746e-06
n-1,3,6306,raw,3.1647457490180386e-06,3.1647457490180386e-06
n-1,3,6353,raw,2.801521304718335e-06,2.801521304718335e-06
n-1,3,6353,nose,4.213050488033332e-06,4.213050488033332e-06
n-1,3,6358,raw,3.4099698495992925e-06,3.4099698495992925e-06
n-1,3,6373,raw,3.176904783686041e-06,3.176904783686041e-06
n-1,3,6400,raw,3.1784829843672924e-06,3.1784829843672924e-06
n-1,3,6466,raw,2.939254954981152e-06,2.939254954981152e-06
n-1,3,6487,raw,2.565949898780673e-06,2.565949898780673e-06
n-1,3,6509,raw,2.7132625746162375e-06,2.7132625746162375e-06
n-1,3,6513,raw,3.285920911366702e-06,3.285920911366702e-06
n-1,3,6513,nose,4.634464858099818e-06,4.634464858099818e-06
n-1,3,6518,raw,2.8841714083682746e-06,2.8841714083682746e-06
n-1,3,6565,raw,2.983154672620003e-06,2.983154672620003e-06
n-1,3,6616,raw,3.3985850222961744e-06,3.3985850222961744e-06
n-1,3,6620,raw,3.432667426750413e-06,3.432667426750413e-06
n-1,3,6649,raw,2.739885985647561e-06,2.739885985647561e-06
n-1,3,6690,raw,3.07625055029348e-06,3.07625055029348e-06
n-1,3,6691,raw,3.6015285331814084e-06,3.6015285331814084e-06
n-1,3,6704,raw,3.257515118093579e-06,3.257515118093579e-06
n-1,3,6713,raw,3.214259777450934e-06,3.214259777450934e-06
n-1,3,6720,raw,3.078015652135946e-06,3.078015652135946e-06
n-1,3,6731,raw,3.37766300617659e-06,3.37766300617659e-06
n-1,3,6735,raw,2.784583784887218e-06,2.784583784887218e-06
n-1,3,6735,nose,4.532987532002153e-06,4.532987532002153e-06
n-1,3,6768,raw,3.1770180157764116e-06,3.1770180157764116e-06
n-1,3,6772,raw,3.2339455628971336e-06,3.2339455628971336e-06
n-1,3,6793,raw,3.5537757412384963e-06,3.5537757412384963e-06
n-1,3,6793,nose,3.5830712477036286e-06,3.5830712477036286e-06
n-1,3,6810,raw,2.877769020415144e-06,2.877769020415144e-06
n-1,3,6811,raw,3.848921096505364e-06,3.848921096505364e-06
n-1,3,6815,raw,2.805608119160752e-06,2.805608119160752e-06
n-1,3,6849,raw,2.988854021168663e-06,2.988854021168663e-06
n-1,3,6851,raw,3.229130243198597e-06,3.229130243198597e-06
n-1,3,6857,raw,3.0873063678882318e-06,3.0873063678882318e-06
n-1,3,6888,raw,3.088082166868844e-06,3.088082166868844e-06
n-1,3,6905,raw,3.0028279525140533e-06,3.0028279525140533e-06
n-1,3,6907,raw,4.084368356416235e-06,4.084368356416235e-06
n-1,3,6941,nose,4.323698249208974e-06,4.323698249208974e-06
n-1,3,6959,raw,3.52507072420849e-06,3.52507072420849e-06
n-1,3,6978,raw,3.373968411324313e-06,3.373968411324313e-06
n-1,3,6991,raw,3.0991625408205437e-06,3.0991625408205437e-06
n-1,3,7001,raw,3.0208145744836656e-06,3.0208145744836656e-06
n-1,3,7020,raw,3.1186643809633097e-06,3.1186643809633097e-06
n-1,3,7031,raw,3.259077629991225e-06,3.259077629991225e-06
n-1,3,7033,raw,3.284809736214811e-06,3.284809736214811e-06
n-1,3,7049,raw,3.1757986107550096e-06,3.1757986107550096e-06
n-1,3,7052,raw,2.8319414013822097e-06,2.8319414013822097e-06
n-1,3,7054,raw,2.7411845167080173e-06,2.7411845167080173e-06
n-1,3,7091,raw,3.290991799076437e-06,3.290991799076437e-06
n-1,3,7093,raw,3.5205396216042573e-06,3.5205396216042573e-06
n-1,3,7134,raw,2.764302280411357e-06,2.764302280411357e-06
n-1,3,7134,nose,5.1387892199272756e-06,5.1387892199272756e-06
n-1,3,7137,raw,2.8588292479980737e-06,2.8588292479980737e-06
n-1,3,7157,raw,3.6296144116931828e-06,3.6296144116931828e-06
n-1,3,7182,raw,2.906584086304065e-06,2.906584086304065e-06
n-1,3,7193,raw,3.4272848097316455e-06,3.4272848097316455e-06
n-1,3,7224,raw,2.9087029815855203e-06,2.9087029815855203e-06
n-1,3,7227,raw,3.0440630780503852e-06,3.0440630780503852e-06
n-1,3,7233,raw,3.0646001505374443e-06,3.0646001505374443e-06
n-1,3,7235,raw,3.3166534194606356e-06,3.3166534194606356e-06
n-1,3,7241,raw,3.902804564859252e-06,3.902804564859252e-06
n-1,3,7244,raw,3.4990941912838025e-06,3.4990941912838025e-06
n-1,3,7260,raw,3.0619157769251615e-06,3.0619157769251615e-06
n-1,3,7261,raw,3.3984661058639176e-06,3.3984661058639176e-06
n-1,3,7264,raw,3.115452727797674e-06,3.115452727797674e-06
n-1,3,7265,raw,3.6034707591170445e-06,3.6034707591170445e-06
n-1,3,7270,raw,3.5328821468283422e-06,3.5328821468283422e-06
n-1,3,7271,raw,3.0051030535105383e-06,3.0051030535105383e-06
n-1,3,7272,raw,3.070170123464777e-06,3.070170123464777e-06
n-1,3,7272,nose,5.065616733190836e-06,5.065616733190836e-06
n-1,3,7288,raw,3.2710670438973466e-06,3.2710670438973466e-06
n-1,3,7288,nose,5.13761142428848e-06,5.13761142428848e-06
n-1,3,7313,raw,3.288512971266755e-06,3.288512971266755e-06
n-1,3,7316,raw,2.9757145512121497e-06,2.9757145512121497e-06
n-1,3,7331,raw,3.10776613332564e-06,3.10776613332564e-06
n-1,3,7345,raw,3.4653398870432284e-06,3.4653398870432284e-06
n-1,3,7376,raw,3.5336943255970255e-06,3.5336943255970255e-06
n-1,3,7398,raw,3.786225761359674e-06,3.786225761359674e-06
n-1,3,7430,raw,3.1458378089155303e-06,3.1458378089155303e-06
n-1,3,7439,raw,3.5054695217695553e-06,3.5054695217695553e-06
n-1,3,7451,raw,2.614737923067878e-06,2.614737923067878e-06
n-1,3,7464,raw,2.995153408846818e-06,2.995153408846818e-06
n-1,3,7481,raw,3.1251797736331355e-06,3.1251797736331355e-06
n-1,3,7508,raw,3.216436880393303e-06,3.216436880393303e-06
n-1,3,7521,raw,2.828759534168057e-06,2.828759534168057e-06
n-1,3,7521,nose,3.9010578802844975e-06,3.9010578802844975e-06
n-1,3,7529,raw,2.9064417503832374e-06,2.9064417503832374e-06
n-1,3,7533,raw,3.4675063034228515e-06,3.4675063034228515e-06
n-1,3,7544,raw,3.7677352793252794e-06,3.7677352793252794e-06
n-1,3,7549,raw,2.878542545659002e-06,2.878542545659002e-06
n-1,3,7557,raw,3.0506598704960197e-06,3.0506598704960197e-06
n-1,3,7558,raw,3.867070972773945e-06,3.867070972773945e-06
n-1,3,7565,raw,2.973481059598271e-06,2.973481059598271e-06
n-1,3,7583,raw,2.9162533792259637e-06,2.9162533792259637e-06
n-1,3,7608,raw,2.8993420073675225e-06,2.8993420073675225e-06
n-1,3,7608,nose,4.751920641865581e-06,4.751920641865581e-06
n-1,3,7619,raw,3.320207497381489e-06,3.320207497381489e-06
n-1,3,7637,raw,3.0096271075308323e-06,3.0096271075308323e-06
n-1,3,7722,raw,3.0023556973901577e-06,3.0023556973901577e-06
n-1,3,7752,raw,3.149217718600994e-06,3.149217718600994e-06
n-1,3,7798,raw,3.1936669984133914e-06,3.1936669984133914e-06
n-1,3,7815,raw,3.1076303912414005e-06,3.1076303912414005e-06
n-1,3,7823,raw,3.505401082293247e-06,3.505401082293247e-06
n-1,3,7831,raw,2.933531959570246e-06,2.933531959570246e-06
n-1,3,7831,nose,4.777194135385798e-06,4.777194135385798e-06
n-1,3,7835,raw,3.216186996723991e-06,3.216186996723991e-06
n-1,3,7838,raw,3.669658099170192e-06,3.669658099170192e-06
n-1,3,7863,raw,2.982376827276312e-06,2.982376827276312e-06
n-1,3,7925,raw,2.7623386813502293e-06,2.7623386813502293e-06
n-1,3,7934,raw,3.368297257111408e-06,3.368297257111408e-06
n-1,3,7942,raw,3.284917511336971e-06,3.284917511336971e-06
n-1,3,7975,raw,2.7469639007904334e-06,2.7469639007904334e-06
n-1,3,7986,raw,2.8091055810364196e-06,2.8091055810364196e-06
n-1,3,7991,raw,3.402998117962852e-06,3.402998117962852e-06
n-1,3,7998,raw,3.914664375770371e-06,3.914664375770371e-06
n-1,3,8001,raw,2.8426843527995516e-06,2.8426843527995516e-06
n-1,3,8036,raw,3.2963450848910725e-06,3.2963450848910725e-06
n-1,3,8058,raw,2.851797262337641e-06,2.851797262337641e-06
n-1,3,8058,nose,4.930146587867057e-06,4.930146587867057e-06
n-1,3,8061,raw,3.0393448469112627e-06,3.0393448469112627e-06
n-1,3,8073,raw,3.005959570145933e-06,3.005959570145933e-06
n-1,3,8086,raw,2.949722102130181e-06,2.949722102130181e-06
n-1,3,8087,raw,3.1784131806489313e-06,3.1784131806489313e-06
n-1,3,8087,nose,5.277449872664874e-06,5.277449872664874e-06
n-1,3,8104,raw,3.4425702324369922e-06,3.4425702324369922e-06
n-1,3,8123,raw,3.2656012081133667e-06,3.2656012081133667e-06
n-1,3,8143,raw,2.8293563900660956e-06,2.8293563900660956e-06
n-1,3,8145,raw,3.018320512637729e-06,3.018320512637729e-06
n-1,3,8147,raw,2.556993194957613e-06,2.556993194957613e-06
n-1,3,8157,raw,3.0861469895171467e-06,3.0861469895171467e-06
n-1,3,8163,raw,2.9325949526537443e-06,2.9325949526537443e-06
n-1,3,8163,nose,4.480868483369704e-06,4.480868483369704e-06
n-1,3,8165,raw,2.8897854917886434e-06,2.8897854917886434e-06
n-1,3,8212,raw,3.877565177390352e-06,3.877565177390352e-06
n-1,3,8216,raw,3.342717718624044e-06,3.342717718624044e-06
n-1,3,8230,raw,3.2490504509041784e-06,3.2490504509041784e-06
n-1,3,8230,nose,4.4649868868873455e-06,4.4649868868873455e-06
n-1,3,8254,raw,3.0622477424913086e-06,3.0622477424913086e-06
n-1,3,8254,nose,4.506617642618949e-06,4.506617642618949e-06
n-1,3,8255,raw,3.1981085157894995e-06,3.1981085157894995e-06
n-1,3,8264,raw,3.3633436942182016e-06,3.3633436942182016e-06
n-1,3,8264,nose,6.213111191755161e-06,6.213111191755161e-06
n-1,3,8301,raw,2.979391865665093e-06,2.979391865665093e-06
n-1,3,8313,raw,2.7463333935884293e-06,2.7463333935884293e-06
n-1,3,8327,raw,2.840477691279375e-06,2.840477691279375e-06
n-1,3,8333,raw,3.4278605198778678e-06,3.4278605198778678e-06
n-1,3,8343,raw,3.568408601495321e-06,3.568408601495321e-06
n-1,3,8347,raw,3.181685315212235e-06,3.181685315212235e-06
n-1,3,8405,raw,2.840043180185603e-06,2.840043180185603e-06
n-1,3,8405,nose,4.693903065344784e-06,4.693903065344784e-06
n-1,3,8516,raw,3.0034191240702057e-06,3.0034191240702057e-06
n-1,3,8528,raw,2.8651661523326766e-06,2.8651661523326766e-06
n-1,3,8543,raw,2.8513109100458678e-06,2.8513109100458678e-06
n-1,3,8552,raw,3.0744738523935666e-06,3.0744738523935666e-06
n-1,3,8560,raw,2.9545474262704374e-06,2.9545474262704374e-06
n-1,3,8570,raw,3.118153699688264e-06,3.118153699688264e-06
n-1,3,8601,raw,3.6829067084909184e-06,3.6829067084909184e-06
n-1,3,8605,raw,3.2420177831227193e-06,3.2420177831227193e-06
n-1,3,8614,raw,3.441426088102162e-06,3.441426088102162e-06
n-1,3,8618,raw,4.0750692278379574e-06,4.0750692278379574e-06
n-1,3,8629,raw,4.152715064265067e-06,4.152715064265067e-06
n-1,3,8630,raw,2.9968646231282037e-06,2.9968646231282037e-06
n-1,3,8631,raw,2.5905917482305085e-06,2.5905917482305085e-06
n-1,3,8679,raw,3.6563528738042805e-06,3.6563528738042805e-06
n-1,3,8700,raw,3.4106958537449827e-06,3.4106958537449827e-06
n-1,3,8713,raw,3.1516751732851844e-06,3.1516751732851844e-06
n-1,3,8722,raw,3.330233994347509e-06,3.330233994347509e-06
n-1,3,8731,raw,3.3017295208992437e-06,3.3017295208992437e-06
n-1,3,8742,raw,2.8477438718255144e-06,2.8477438718255144e-06
n-1,3,8754,raw,2.6826667181012454e-06,2.6826667181012454e-06
n-1,3,8754,nose,4.1234661694034e-06,4.1234661694034e-06
n-1,3,8758,raw,2.9126658773748204e-06,2.9126658773748204e-06
n-1,3,8773,raw,2.997653155034641e-06,2.997653155034641e-06
n-1,3,8778,raw,3.631071876952774e-06,3.631071876952774e-06
n-1,3,8817,raw,3.47781929121993e-06,3.47781929121993e-06
n-1,3,8861,raw,3.164167310387711e-06,3.164167310387711e-06
n-1,3,8874,raw,3.5374389426579e-06,3.5374389426579e-06
n-1,3,8886,raw,3.348574864503462e-06,3.348574864503462e-06
n-1,3,8897,raw,2.9838095088052796e-06,2.9838095088052796e-06
n-1,3,8910,raw,3.6154419831291307e-06,3.6154419831291307e-06
n-1,3,8916,raw,2.9709615319006843e-06,2.9709615319006843e-06
n-1,3,8916,nose,4.5192628022050485e-06,4.5192628022050485e-06
n-1,3,8925,raw,3.1016652428661473e-06,3.1016652428661473e-06
n-1,3,8946,raw,3.1132651656662347e-06,3.1132651656662347e-06
n-1,3,8956,raw,3.735057134690578e-06,3.735057134690578e-06
n-1,3,8958,raw,2.9344132599362638e-06,2.9344132599362638e-06
n-1,3,8965,raw,2.7980479444522643e-06,2.7980479444522643e-06
n-1,3,8965,nose,5.214537395659136e-06,5.214537395659136e-06
n-1,3,9020,raw,2.9748464385193074e-06,2.9748464385193074e-06
n-1,3,9023,raw,2.85157375401468e-06,2.85157375401468e-06
n-1,3,9033,raw,2.8741158075717976e-06,2.8741158075717976e-06
n-1,3,9042,raw,3.7425650134537136e-06,3.7425650134537136e-06
n-1,3,9047,raw,2.9384509616647847e-06,2.9384509616647847e-06
n-1,3,9047,nose,4.772892225446412e-06,4.772892225446412e-06
n-1,3,9054,raw,3.7674558370781597e-06,3.7674558370781597e-06
n-1,3,9054,nose,4.934560365654761e-06,4.934560365654761e-06
n-1,3,9077,raw,3.3342284950776957e-06,3.3342284950776957e-06
n-1,3,9105,raw,2.5007532258314313e-06,2.5007532258314313e-06
n-1,3,9120,raw,3.1688182389189024e-06,3.1688182389189024e-06
n-1,3,9132,raw,3.7411984976643e-06,3.7411984976643e-06
n-1,3,9139,raw,3.3945602808671538e-06,3.3945602808671538e-06
n-1,3,9171,raw,3.165646148772794e-06,3.165646148772794e-06
n-1,3,9172,raw,3.3133364922832698e-06,3.3133364922832698e-06
n-1,3,9206,raw,3.486492914817063e-06,3.486492914817063e-06
n-1,3,9213,raw,3.6587850900104968e-06,3.6587850900104968e-06
n-1,3,9244,raw,3.5540529097488616e-06,3.5540529097488616e-06
n-1,3,9245,raw,3.1316731110564433e-06,3.1316731110564433e-06
n-1,3,9250,raw,3.2375662613048917e-06,3.2375662613048917e-06
n-1,3,9275,raw,3.1884344480204163e-06,3.1884344480204163e-06
n-1,3,9291,raw,3.474655159152462e-06,3.474655159152462e-06
n-1,3,9308,raw,2.8022416245221393e-06,2.8022416245221393e-06
n-1,3,9314,raw,3.197125352016883e-06,3.197125352016883e-06
n-1,3,9317,raw,3.933422703994438e-06,3.933422703994438e-06
n-1,3,9330,raw,3.1307451990869595e-06,3.1307451990869595e-06
n-1,3,9401,raw,3.2030927741288906e-06,3.2030927741288906e-06
n-1,3,9429,raw,3.1961867534846533e-06,3.1961867534846533e-06
n-1,3,9429,nose,3.7993154364812654e-06,3.7993154364812654e-06
n-1,3,9466,raw,2.9725586045969976e-06,2.9725586045969976e-06
n-1,3,9482,raw,3.3832739063655026e-06,3.3832739063655026e-06
n-1,3,9485,raw,3.832234142464586e-06,3.832234142464586e-06
n-1,3,9509,raw,3.1659665182814933e-06,3.1659665182814933e-06
n-1,3,9509,nose,4.674622232414549e-06,4.674622232414549e-06
n-1,3,9515,raw,3.2118962280947017e-06,3.2118962280947017e-06
n-1,3,9515,nose,5.0800035751308315e-06,5.0800035751308315e-06
n-1,3,9551,raw,3.260020093875937e-06,3.260020093875937e-06
n-1,3,9553,raw,2.951250280602835e-06,2.951250280602835e-06
n-1,3,9562,raw,3.118506128885201e-06,3.118506128885201e-06
n-1,3,9587,raw,3.5288305753056193e-06,3.5288305753056193e-06
n-1,3,9592,raw,2.8944923542439938e-06,2.8944923542439938e-06
n-1,3,9597,raw,3.3594453725527273e-06,3.3594453725527273e-06
n-1,3,9638,raw,3.197969135726453e-06,3.197969135726453e-06
n-1,3,9648,raw,3.042594698854373e-06,3.042594698854373e-06
n-1,3,9656,raw,2.725006652326556e-06,2.725006652326556e-06
n-1,3,9660,raw,2.975753204736975e-06,2.975753204736975e-06
n-1,3,9706,raw,3.370951617398532e-06,3.370951617398532e-06
n-1,3,9743,raw,3.366013515915256e-06,3.366013515915256e-06
n-1,3,9748,raw,3.689641516757547e-06,3.689641516757547e-06
n-1,3,9764,raw,3.493642907415051e-06,3.493642907415051e-06
n-1,3,9775,raw,3.1089082312973915e-06,3.1089082312973915e-06
n-1,3,9777,raw,3.1210277029458666e-06,3.1210277029458666e-06
n-1,3,9799,raw,2.64833215624094e-06,2.64833215624094e-06
n-1,3,9799,nose,3.845384981104871e-06,3.845384981104871e-06
n-1,3,9800,raw,2.834078713931376e-06,2.834078713931376e-06
n-1,3,9806,raw,3.0047979180380935e-06,3.0047979180380935e-06
n-1,3,9807,raw,3.019013092853129e-06,3.019013092853129e-06
n-1,3,9837,raw,3.133718337267055e-06,3.133718337267055e-06
n-1,3,9870,raw,2.7633564059215132e-06,2.7633564059215132e-06
n-1,3,9871,raw,2.747721282503335e-06,2.747721282503335e-06
n-1,3,9896,raw,3.292625706308172e-06,3.292625706308172e-06
n-1,3,9900,raw,3.6380606616148725e-06,3.6380606616148725e-06
n-1,3,9952,raw,3.396021384105552e-06,3.396021384105552e-06
n-1,3,9953,raw,3.0744454306841362e-06,3.0744454306841362e-06
n-1,3,9953,nose,5.699499524780549e-06,5.699499524780549e-06
n-1,3,9996,raw,3.210356908311951e-06,3.210356908311951e-06
n-1,3,9997,raw,3.4156003039242933e-06,3.4156003039242933e-06
n-1,3,10005,raw,3.6363169328978984e-06,3.6363169328978984e-06
n-1,3,10017,raw,3.107466454821406e-06,3.107466454821406e-06
n-1,3,10061,raw,3.6340675251267385e-06,3.6340675251267385e-06
n-1,3,10064,raw,3.849506811093306e-06,3.849506811093306e-06
n-1,3,10071,raw,3.7687464100599755e-06,3.7687464100599755e-06
n-1,3,10080,raw,3.4001620861090487e-06,3.4001620861090487e-06
n-1,3,10088,raw,3.4394520298519637e-06,3.4394520298519637e-06
n-1,3,10094,raw,3.84879058401566e-06,3.84879058401566e-06
n-1,3,10097,raw,3.457025741226971e-06,3.457025741226971e-06
n-1,3,10101,raw,3.1845588637224864e-06,3.1845588637224864e-06
n-1,3,10118,raw,3.325555098854238e-06,3.325555098854238e-06
n-1,3,10130,raw,2.7471028261061292e-06,2.7471028261061292e-06
n-1,3,10130,nose,4.759634521178668e-06,4.759634521178668e-06
n-1,3,10138,raw,3.1194194889394566e-06,3.1194194889394566e-06
n-1,3,10140,raw,3.816817752522184e-06,3.816817752522184e-06
n-1,3,10140,nose,4.4642174543696456e-06,4.4642174543696456e-06
n-1,3,10144,raw,2.9179373086662963e-06,2.9179373086662963e-06
n-1,3,10144,nose,5.0230078159074765e-06,5.0230078159074765e-06
n-1,3,10152,raw,3.1521415166935185e-06,3.1521415166935185e-06
n-1,3,10153,raw,2.6749426069727633e-06,2.6749426069727633e-06
n-1,3,10217,raw,2.9241045922390185e-06,2.9241045922390185e-06
n-1,3,10220,raw,2.924314230767777e-06,2.924314230767777e-06
n-1,3,10239,raw,3.1157483135757502e-06,3.1157483135757502e-06
n-1,3,10239,nose,4.3738377826230135e-06,4.3738377826230135e-06
n-1,3,10244,raw,2.7632524961518357e-06,2.7632524961518357e-06
n-1,3,10251,raw,3.1583660984324524e-06,3.1583660984324524e-06
n-1,3,10259,raw,3.7546526527876267e-06,3.7546526527876267e-06
n-1,3,10259,nose,4.837418146053096e-06,4.837418146053096e-06
n-1,3,10267,raw,2.8158472105133114e-06,2.8158472105133114e-06
n-1,3,10267,nose,5.485943802341353e-06,5.485943802341353e-06
n-1,3,10286,raw,3.4162712836405262e-06,3.4162712836405262e-06
n-1,3,10288,raw,2.892260908993194e-06,2.892260908993194e-06
n-1,3,10294,raw,3.157748324156273e-06,3.157748324156273e-06
n-1,3,10294,nose,4.409038410813082e-06,4.409038410813082e-06
n-1,3,10295,raw,2.8927245239174226e-06,2.8927245239174226e-06
n-1,3,10300,raw,3.195283625245793e-06,3.195283625245793e-06
n-1,3,10340,raw,3.370269268998527e-06,3.370269268998527e-06
n-1,3,10344,raw,3.323525561427232e-06,3.323525561427232e-06
n-1,3,10349,raw,3.7150798561924603e-06,3.7150798561924603e-06
n-1,3,10350,raw,3.1418601338373264e-06,3.1418601338373264e-06
n-1,3,10351,raw,3.5913508327212185e-06,3.5913508327212185e-06
n-1,3,10355,raw,3.5090247365587857e-06,3.5090247365587857e-06
n-1,3,10362,raw,3.0788726235186914e-06,3.0788726235186914e-06
n-1,3,10362,nose,4.682923645304982e-06,4.682923645304982e-06
n-1,3,10378,raw,3.7442187021952122e-06,3.7442187021952122e-06
n-1,3,10388,raw,3.84330178349046e-06,3.84330178349046e-06
n-1,3,10403,raw,2.491275608917931e-06,2.491275608917931e-06
n-1,3,10418,raw,2.760045390459709e-06,2.760045390459709e-06
n-1,3,10423,raw,3.1104652862268267e-06,3.1104652862268267e-06
n-1,3,10424,raw,3.042140178877162e-06,3.042140178877162e-06
n-1,3,10434,raw,2.5370472940267064e-06,2.5370472940267064e-06
n-1,3,10445,raw,2.4433193175354972e-06,2.4433193175354972e-06
n-1,3,10449,raw,2.9859356800443493e-06,2.9859356800443493e-06
n-1,3,10463,raw,2.9308787361514987e-06,2.9308787361514987e-06
n-1,3,10469,raw,3.3167216315632686e-06,3.3167216315632686e-06
n-1,3,10469,nose,3.703582478919998e-06,3.703582478919998e-06
n-1,3,10479,raw,3.351901114001521e-06,3.351901114001521e-06
n-1,3,10482,raw,3.013166633536457e-06,3.013166633536457e-06
n-1,3,10490,raw,3.1908095934340963e-06,3.1908095934340963e-06
n-1,3,10503,raw,3.0338951546582393e-06,3.0338951546582393e-06
n-1,3,10524,raw,2.498347157597891e-06,2.498347157597891e-06
n-1,3,10525,raw,3.948112862417474e-06,3.948112862417474e-06
n-1,3,10537,raw,2.1752994143753313e-06,2.1752994143753313e-06
n-1,3,10537,nose,4.121656729694223e-06,4.121656729694223e-06
n-1,3,10550,raw,2.5631452444940805e-06,2.5631452444940805e-06
n-1,3,10550,nose,3.799066007559304e-06,3.799066007559304e-06
n-1,3,10554,raw,2.792158056763583e-06,2.792158056763583e-06
n-1,3,10562,raw,3.2586997349426383e-06,3.2586997349426383e-06
n-1,3,10571,raw,3.0269236503954744e-06,3.0269236503954744e-06
n-1,3,10598,raw,2.6225186502415454e-06,2.6225186502415454e-06
n-1,3,10606,raw,2.666490445335512e-06,2.666490445335512e-06
n-1,3,10632,raw,3.248703478675452e-06,3.248703478675452e-06
n-1,3,10637,raw,3.972833837906364e-06,3.972833837906364e-06
n-1,3,10645,raw,3.7958645862090634e-06,3.7958645862090634e-06
n-1,3,10650,raw,3.7006357160862535e-06,3.7006357160862535e-06
n-1,3,10680,raw,2.589519908724469e-06,2.589519908724469e-06
n-1,3,10691,raw,3.2435377761430573e-06,3.2435377761430573e-06
n-1,3,10706,raw,2.6040843295049854e-06,2.6040843295049854e-06
n-1,3,10707,raw,2.4945004497567425e-06,2.4945004497567425e-06
n-1,3,10761,raw,3.3752346553228563e-06,3.3752346553228563e-06
n-1,3,10765,raw,3.4600325307110325e-06,3.4600325307110325e-06
n-1,3,10796,raw,3.540379339028732e-06,3.540379339028732e-06
n-1,3,10803,raw,3.024786792593659e-06,3.024786792593659e-06
n-1,3,10820,raw,3.4832080473279348e-06,3.4832080473279348e-06
n-1,3,10837,raw,3.6599433315132046e-06,3.6599433315132046e-06
