topo,run,sample_idx,sample_type,pbl_mean,pbl_max
n-1,1,20540,raw,1.151824676526303e-06,1.151824676526303e-06
n-1,1,20549,raw,1.0709776461226284e-06,1.0709776461226284e-06
n-1,1,20575,raw,1.0242905545965186e-06,1.0242905545965186e-06
n-1,1,20582,raw,1.1479892236820888e-06,1.1479892236820888e-06
n-1,1,20589,raw,1.029980012390297e-06,1.029980012390297e-06
n-1,1,20591,raw,1.121026116379653e-06,1.121026116379653e-06
n-1,1,20599,raw,8.783225098341063e-07,8.783225098341063e-07
n-1,1,20602,raw,1.2952317547387793e-06,1.2952317547387793e-06
n-1,1,20607,raw,1.10246969597938e-06,1.10246969597938e-06
n-1,1,20626,raw,1.370535755995661e-06,1.370535755995661e-06
n-1,1,20640,raw,1.1841916602861602e-06,1.1841916602861602e-06
n-1,1,20641,raw,1.271367295885284e-06,1.271367295885284e-06
n-1,1,20699,raw,9.980901722883573e-07,9.980901722883573e-07
n-1,1,20717,raw,1.1287544339211308e-06,1.1287544339211308e-06
n-1,1,20717,nose,1.3211497389420401e-06,1.3211497389420401e-06
n-1,1,20762,raw,1.0605272109387442e-06,1.0605272109387442e-06
n-1,1,20799,raw,1.3307093240655377e-06,1.3307093240655377e-06
n-1,1,20808,raw,1.1557889365576557e-06,1.1557889365576557e-06
n-1,1,20818,raw,1.0224582638329593e-06,1.0224582638329593e-06
n-1,1,20820,raw,1.213433051816537e-06,1.213433051816537e-06
n-1,1,20820,nose,1.4151490859148907e-06,1.4151490859148907e-06
n-1,1,20849,raw,9.333225534646772e-07,9.333225534646772e-07
n-1,1,20849,nose,1.026374775392469e-06,1.026374775392469e-06
n-1,1,20862,raw,1.1641477613011375e-06,1.1641477613011375e-06
n-1,1,20917,raw,1.2471861055018962e-06,1.2471861055018962e-06
n-1,1,20919,raw,1.1192564670636784e-06,1.1192564670636784e-06
n-1,1,20921,raw,1.0436833690619096e-06,1.0436833690619096e-06
n-1,1,20966,raw,1.046646843860799e-06,1.046646843860799e-06
n-1,1,20976,raw,1.5309814216379891e-06,1.5309814216379891e-06
n-1,1,20988,raw,1.2829091247112956e-06,1.2829091247112956e-06
n-1,1,20988,nose,1.2928278465551557e-06,1.2928278465551557e-06
n-1,1,20992,raw,1.1708821148204152e-06,1.1708821148204152e-06
n-1,1,20997,raw,1.2556699857668718e-06,1.2556699857668718e-06
n-1,1,21069,raw,1.1908251735803788e-06,1.1908251735803788e-06
n-1,1,21111,raw,1.1300901405775221e-06,1.1300901405775221e-06
n-1,1,21114,raw,1.0159877774640336e-06,1.0159877774640336e-06
n-1,1,21114,nose,1.1133536190754967e-06,1.1133536190754967e-06
n-1,1,21133,raw,1.057072836374573e-06,1.057072836374573e-06
n-1,1,21139,raw,1.5327801747844205e-06,1.5327801747844205e-06
n-1,1,21169,raw,1.0687676876841579e-06,1.0687676876841579e-06
n-1,1,21193,raw,1.20142544801638e-06,1.20142544801638e-06
n-1,1,21270,raw,1.4202153124642791e-06,1.4202153124642791e-06
n-1,1,21271,raw,1.3248617278804886e-06,1.3248617278804886e-06
n-1,1,21283,raw,1.238400272995932e-06,1.238400272995932e-06
n-1,1,21284,raw,1.0743058282969287e-06,1.0743058282969287e-06
n-1,1,21289,raw,9.308998869528295e-07,9.308998869528295e-07
n-1,1,21294,raw,1.038920231621887e-06,1.038920231621887e-06
n-1,1,21298,raw,1.137347567237157e-06,1.137347567237157e-06
n-1,1,21371,raw,1.2768400665663648e-06,1.2768400665663648e-06
n-1,1,21371,nose,1.1358972642483423e-06,1.1358972642483423e-06
n-1,1,21376,raw,9.982269375541364e-07,9.982269375541364e-07
n-1,1,21381,raw,1.1371943173799082e-06,1.1371943173799082e-06
n-1,1,21383,raw,1.1608142358454643e-06,1.1608142358454643e-06
n-1,1,21397,raw,1.0318536851627869e-06,1.0318536851627869e-06
n-1,1,21413,raw,1.2073589914507465e-06,1.2073589914507465e-06
n-1,1,21413,nose,1.4150959941616748e-06,1.4150959941616748e-06
n-1,1,21427,raw,1.2428513400664087e-06,1.2428513400664087e-06
n-1,1,21427,nose,1.3798593272440485e-06,1.3798593272440485e-06
n-1,1,21437,raw,1.0873599194383132e-06,1.0873599194383132e-06
n-1,1,21451,raw,1.2502169965955545e-06,1.2502169965955545e-06
n-1,1,21451,nose,1.49519701153622e-06,1.49519701153622e-06
n-1,1,21472,raw,1.3118064998707268e-06,1.3118064998707268e-06
n-1,1,21480,raw,9.840609891398344e-07,9.840609891398344e-07
n-1,1,21480,nose,1.4762847513338784e-06,1.4762847513338784e-06
n-1,1,21528,raw,1.0822432159329765e-06,1.0822432159329765e-06
n-1,1,21539,raw,1.108259766624542e-06,1.108259766624542e-06
n-1,1,21540,raw,1.2167224667791743e-06,1.2167224667791743e-06
n-1,1,21556,raw,1.1488798463688e-06,1.1488798463688e-06
n-1,1,21570,raw,1.2107783504688996e-06,1.2107783504688996e-06
n-1,1,21573,raw,1.0325967423341353e-06,1.0325967423341353e-06
n-1,1,21573,nose,1.01310035915958e-06,1.01310035915958e-06
n-1,1,21585,raw,1.2191063660793588e-06,1.2191063660793588e-06
n-1,1,21607,raw,1.3473222679749597e-06,1.3473222679749597e-06
n-1,1,21614,raw,1.1933384485018905e-06,1.1933384485018905e-06
n-1,1,21624,raw,1.1023628303519217e-06,1.1023628303519217e-06
n-1,1,21628,raw,1.2046556321365642e-06,1.2046556321365642e-06
n-1,1,21628,nose,1.336519630967814e-06,1.336519630967814e-06
n-1,1,21643,raw,1.2992348956686328e-06,1.2992348956686328e-06
n-1,1,21649,raw,1.1458486142146285e-06,1.1458486142146285e-06
n-1,1,21672,raw,1.232778117810085e-06,1.232778117810085e-06
n-1,1,21681,raw,9.547729860059917e-07,9.547729860059917e-07
n-1,1,21695,raw,1.3276643358040019e-06,1.3276643358040019e-06
n-1,1,21723,raw,1.065350261342246e-06,1.065350261342246e-06
n-1,1,21730,raw,1.2517667755673756e-06,1.2517667755673756e-06
n-1,1,21733,raw,1.1413246738811722e-06,1.1413246738811722e-06
n-1,1,21741,raw,1.2103895414838917e-06,1.2103895414838917e-06
n-1,1,21741,nose,1.54896861204179e-06,1.54896861204179e-06
n-1,1,21750,raw,1.1350575732649304e-06,1.1350575732649304e-06
n-1,1,21763,raw,1.1563291764105088e-06,1.1563291764105088e-06
n-1,1,21780,raw,1.0689110467865248e-06,1.0689110467865248e-06
n-1,1,21816,raw,1.2457231832740945e-06,1.2457231832740945e-06
n-1,1,21818,raw,1.170730229205219e-06,1.170730229205219e-06
n-1,1,21836,raw,1.5212926882668398e-06,1.5212926882668398e-06
n-1,1,21846,raw,1.1549471992111648e-06,1.1549471992111648e-06
n-1,1,21884,raw,9.927861128744553e-07,9.927861128744553e-07
n-1,1,21884,nose,1.234481828760181e-06,1.234481828760181e-06
n-1,1,21888,raw,1.2117099004171905e-06,1.2117099004171905e-06
n-1,1,21888,nose,1.4909038554833387e-06,1.4909038554833387e-06
n-1,1,21896,raw,1.3320668585947715e-06,1.3320668585947715e-06
n-1,1,21918,raw,1.258855718333507e-06,1.258855718333507e-06
n-1,1,21919,raw,1.1584133972064592e-06,1.1584133972064592e-06
n-1,1,21928,raw,1.2403166920194053e-06,1.2403166920194053e-06
n-1,1,21948,raw,1.0453835557200364e-06,1.0453835557200364e-06
n-1,1,21957,raw,1.0605748457237496e-06,1.0605748457237496e-06
n-1,1,21957,nose,1.2279799648240441e-06,1.2279799648240441e-06
n-1,1,21970,raw,1.1503829000503174e-06,1.1503829000503174e-06
n-1,1,21971,raw,1.1131719475088175e-06,1.1131719475088175e-06
n-1,1,21995,raw,9.092593131754256e-07,9.092593131754256e-07
n-1,1,22025,raw,8.719568427295599e-07,8.719568427295599e-07
n-1,1,22052,raw,1.3044423212704714e-06,1.3044423212704714e-06
n-1,1,22057,raw,1.1178781278431416e-06,1.1178781278431416e-06
n-1,1,22069,raw,1.2073090829289868e-06,1.2073090829289868e-06
n-1,1,22087,raw,1.2265978739378625e-06,1.2265978739378625e-06
n-1,1,22102,raw,1.101552925319993e-06,1.101552925319993e-06
n-1,1,22135,raw,1.2335339079072583e-06,1.2335339079072583e-06
n-1,1,22136,raw,1.2122220596211264e-06,1.2122220596211264e-06
n-1,1,22145,raw,1.2169432466180297e-06,1.2169432466180297e-06
n-1,1,22174,raw,1.2364940857878537e-06,1.2364940857878537e-06
n-1,1,22179,raw,1.0480846412974643e-06,1.0480846412974643e-06
n-1,1,22185,raw,1.0746938414740725e-06,1.0746938414740725e-06
n-1,1,22185,nose,1.3257321143100853e-06,1.3257321143100853e-06
n-1,1,22204,raw,8.651969665152137e-07,8.651969665152137e-07
n-1,1,22204,nose,1.25040833154344e-06,1.25040833154344e-06
n-1,1,22249,raw,1.202637122332817e-06,1.202637122332817e-06
n-1,1,22249,nose,1.0775610235214117e-06,1.0775610235214117e-06
n-1,1,22252,raw,1.0309586286894046e-06,1.0309586286894046e-06
n-1,1,22270,raw,1.3859159935236676e-06,1.3859159935236676e-06
n-1,1,22291,raw,1.0367791674070759e-06,1.0367791674070759e-06
n-1,1,22293,raw,8.79815672760742e-07,8.79815672760742e-07
n-1,1,22299,raw,1.1219162843190134e-06,1.1219162843190134e-06
n-1,1,22306,raw,1.1283907497272594e-06,1.1283907497272594e-06
n-1,1,22318,raw,1.1638987871265272e-06,1.1638987871265272e-06
n-1,1,22351,raw,1.1979265082118218e-06,1.1979265082118218e-06
n-1,1,22370,raw,1.1909809245480574e-06,1.1909809245480574e-06
n-1,1,22407,raw,1.30427872591099e-06,1.30427872591099e-06
n-1,1,22408,raw,1.3770704754278995e-06,1.3770704754278995e-06
n-1,1,22408,nose,1.4765653304493753e-06,1.4765653304493753e-06
n-1,1,22409,raw,1.0236915386485634e-06,1.0236915386485634e-06
n-1,1,22428,raw,1.16883904865972e-06,1.16883904865972e-06
n-1,1,22444,raw,1.1912985655726516e-06,1.1912985655726516e-06
n-1,1,22453,raw,1.0955802736134501e-06,1.0955802736134501e-06
n-1,1,22500,raw,1.1682541298796423e-06,1.1682541298796423e-06
n-1,1,22509,raw,9.737252639752114e-07,9.737252639752114e-07
n-1,1,22512,raw,1.3176374977774685e-06,1.3176374977774685e-06
n-1,1,22535,raw,1.0525641300773714e-06,1.0525641300773714e-06
n-1,1,22540,raw,1.1466703426776803e-06,1.1466703426776803e-06
n-1,1,22559,raw,9.976630508390372e-07,9.976630508390372e-07
n-1,1,22569,raw,1.1163339195263688e-06,1.1163339195263688e-06
n-1,1,22600,raw,1.27785972381389e-06,1.27785972381389e-06
n-1,1,22607,raw,8.900753982743481e-07,8.900753982743481e-07
n-1,1,22643,raw,1.1603559642026084e-06,1.1603559642026084e-06
n-1,1,22690,raw,1.1017847327821073e-06,1.1017847327821073e-06
n-1,1,22690,nose,1.2098420256734244e-06,1.2098420256734244e-06
n-1,1,22692,raw,1.0624921742419247e-06,1.0624921742419247e-06
n-1,1,22692,nose,1.0883824188567814e-06,1.0883824188567814e-06
n-1,1,22694,raw,1.048074977916258e-06,1.048074977916258e-06
n-1,1,22694,nose,1.5682987850595964e-06,1.5682987850595964e-06
n-1,1,22696,raw,1.2046384654240683e-06,1.2046384654240683e-06
n-1,1,22702,raw,1.1344458243911504e-06,1.1344458243911504e-06
n-1,1,22744,raw,1.2305011978241964e-06,1.2305011978241964e-06
n-1,1,22764,raw,1.0325219363949145e-06,1.0325219363949145e-06
n-1,1,22767,raw,1.1610696901698248e-06,1.1610696901698248e-06
n-1,1,22777,raw,1.0290654017808265e-06,1.0290654017808265e-06
n-1,1,22837,raw,9.772658131623757e-07,9.772658131623757e-07
n-1,1,22837,nose,1.1610296724029467e-06,1.1610296724029467e-06
n-1,1,22851,raw,1.1239875448154635e-06,1.1239875448154635e-06
n-1,1,22867,raw,1.069092263605853e-06,1.069092263605853e-06
n-1,1,22893,raw,1.114080419029051e-06,1.114080419029051e-06
n-1,1,22912,raw,1.2790397931894404e-06,1.2790397931894404e-06
n-1,1,22928,raw,1.2055003253408358e-06,1.2055003253408358e-06
n-1,1,22944,raw,1.1888865856235498e-06,1.1888865856235498e-06
n-1,1,22949,raw,1.0466526418895228e-06,1.0466526418895228e-06
n-1,1,22957,raw,1.2317192386035458e-06,1.2317192386035458e-06
n-1,1,22964,raw,1.1891955864484771e-06,1.1891955864484771e-06
n-1,1,22964,nose,1.0977690863001044e-06,1.0977690863001044e-06
n-1,1,22968,raw,1.036382172969752e-06,1.036382172969752e-06
n-1,1,22980,raw,1.1856246828756412e-06,1.1856246828756412e-06
n-1,1,22981,raw,1.1524545016072807e-06,1.1524545016072807e-06
n-1,1,22994,raw,1.160154852186679e-06,1.160154852186679e-06
n-1,1,23000,raw,1.0473949032530072e-06,1.0473949032530072e-06
n-1,1,23007,raw,1.101153543459077e-06,1.101153543459077e-06
n-1,1,23040,raw,1.1631450433924329e-06,1.1631450433924329e-06
n-1,1,23052,raw,1.2497437182901194e-06,1.2497437182901194e-06
n-1,1,23077,raw,1.4183930261424393e-06,1.4183930261424393e-06
n-1,1,23118,raw,1.1718274208760704e-06,1.1718274208760704e-06
n-1,1,23122,raw,1.0985405651808833e-06,1.0985405651808833e-06
n-1,1,23125,raw,1.1098850336566102e-06,1.1098850336566102e-06
n-1,1,23151,raw,1.0298747383785667e-06,1.0298747383785667e-06
n-1,1,23157,raw,1.0257839448968298e-06,1.0257839448968298e-06
n-1,1,23161,raw,1.2257638672963367e-06,1.2257638672963367e-06
n-1,1,23178,raw,1.225947471539257e-06,1.225947471539257e-06
n-1,1,23180,raw,1.0426101653138176e-06,1.0426101653138176e-06
n-1,1,23180,nose,1.285736971112783e-06,1.285736971112783e-06
n-1,1,23191,raw,1.0278195077262353e-06,1.0278195077262353e-06
n-1,1,23191,nose,1.1540530522324843e-06,1.1540530522324843e-06
n-1,1,23203,raw,1.2161442555225221e-06,1.2161442555225221e-06
n-1,1,23227,raw,1.1502921779538156e-06,1.1502921779538156e-06
n-1,1,23228,raw,1.1506222108437214e-06,1.1506222108437214e-06
n-1,1,23236,raw,1.0674863233361975e-06,1.0674863233361975e-06
n-1,1,23237,raw,1.07673679394793e-06,1.07673679394793e-06
n-1,1,23245,raw,1.0734179340943228e-06,1.0734179340943228e-06
n-1,1,23247,raw,1.1484504511827254e-06,1.1484504511827254e-06
n-1,1,23256,raw,1.2652221812459175e-06,1.2652221812459175e-06
n-1,1,23257,raw,1.1085240885222447e-06,1.1085240885222447e-06
n-1,1,23262,raw,1.1920553788513644e-06,1.1920553788513644e-06
n-1,1,23340,raw,1.4231931118047214e-06,1.4231931118047214e-06
n-1,1,23351,raw,1.263979697796458e-06,1.263979697796458e-06
n-1,1,23357,raw,1.25749534163333e-06,1.25749534163333e-06
n-1,1,23357,nose,1.496607183071319e-06,1.496607183071319e-06
n-1,1,23367,raw,1.20287597837887e-06,1.20287597837887e-06
n-1,1,23402,raw,1.1176542784596677e-06,1.1176542784596677e-06
n-1,1,23403,raw,9.518981300971063e-07,9.518981300971063e-07
n-1,1,23408,raw,1.169890651908645e-06,1.169890651908645e-06
n-1,1,23433,raw,1.2768369970217464e-06,1.2768369970217464e-06
n-1,1,23446,raw,1.4657138081020094e-06,1.4657138081020094e-06
n-1,1,23450,raw,9.796830227060127e-07,9.796830227060127e-07
n-1,1,23467,raw,1.137627236857952e-06,1.137627236857952e-06
n-1,1,23476,raw,1.284379095523036e-06,1.284379095523036e-06
n-1,1,23483,raw,1.2112265039831982e-06,1.2112265039831982e-06
n-1,1,23495,raw,1.152691197603417e-06,1.152691197603417e-06
n-1,1,23499,raw,1.0887614507737453e-06,1.0887614507737453e-06
n-1,1,23514,raw,1.3460844456858467e-06,1.3460844456858467e-06
n-1,1,23543,raw,1.0352118806622457e-06,1.0352118806622457e-06
n-1,1,23548,raw,8.766272685534204e-07,8.766272685534204e-07
n-1,1,23573,raw,1.077306478691753e-06,1.077306478691753e-06
n-1,1,23590,raw,1.0171243047807366e-06,1.0171243047807366e-06
n-1,1,23596,raw,1.0320206911274e-06,1.0320206911274e-06
n-1,1,23628,raw,1.144329189628479e-06,1.144329189628479e-06
n-1,1,23628,nose,1.2124303339078324e-06,1.2124303339078324e-06
n-1,1,23643,raw,1.0686160294426372e-06,1.0686160294426372e-06
n-1,1,23654,raw,1.0649711157384445e-06,1.0649711157384445e-06
n-1,1,23654,nose,1.277481146644277e-06,1.277481146644277e-06
n-1,1,23665,raw,1.344049337603792e-06,1.344049337603792e-06
n-1,1,23677,raw,1.1858609241244267e-06,1.1858609241244267e-06
n-1,1,23682,raw,1.0136257060366916e-06,1.0136257060366916e-06
n-1,1,23691,raw,1.1596628155530198e-06,1.1596628155530198e-06
n-1,1,23692,raw,1.1482685522423708e-06,1.1482685522423708e-06
n-1,1,23727,raw,1.216947566717863e-06,1.216947566717863e-06
n-1,1,23732,raw,1.4873897953293636e-06,1.4873897953293636e-06
n-1,1,23739,raw,1.2916761988890357e-06,1.2916761988890357e-06
n-1,1,23747,raw,1.4245000556911691e-06,1.4245000556911691e-06
n-1,1,23758,raw,1.3554630413636914e-06,1.3554630413636914e-06
n-1,1,23765,raw,1.2576824701682199e-06,1.2576824701682199e-06
n-1,1,23776,raw,1.4199480347087956e-06,1.4199480347087956e-06
n-1,1,23778,raw,1.114686483560945e-06,1.114686483560945e-06
n-1,1,23799,raw,9.58771352088661e-07,9.58771352088661e-07
n-1,1,23803,raw,1.1705002407325082e-06,1.1705002407325082e-06
n-1,1,23803,nose,1.3878117215426755e-06,1.3878117215426755e-06
n-1,1,23811,raw,1.230837028742826e-06,1.230837028742826e-06
n-1,1,23819,raw,1.04623563856876e-06,1.04623563856876e-06
n-1,1,23819,nose,1.2124700106141972e-06,1.2124700106141972e-06
n-1,1,23834,raw,1.1954605270148022e-06,1.1954605270148022e-06
n-1,1,23840,raw,1.0435544481879333e-06,1.0435544481879333e-06
n-1,1,23840,nose,1.1584050980673055e-06,1.1584050980673055e-06
n-1,1,23917,raw,1.2783118563675089e-06,1.2783118563675089e-06
n-1,1,23930,raw,1.2700413662969368e-06,1.2700413662969368e-06
n-1,1,23941,raw,9.929714224199415e-07,9.929714224199415e-07
n-1,1,23959,raw,1.2580077282109414e-06,1.2580077282109414e-06
n-1,1,23996,raw,1.2386119578877697e-06,1.2386119578877697e-06
n-1,1,24006,nose,1.4258401961342315e-06,1.4258401961342315e-06
n-1,1,24033,raw,1.169626784758293e-06,1.169626784758293e-06
n-1,1,24033,nose,1.354429628008802e-06,1.354429628008802e-06
n-1,1,24035,raw,1.0512196695344755e-06,1.0512196695344755e-06
n-1,1,24039,raw,1.0955752713925904e-06,1.0955752713925904e-06
n-1,1,24045,raw,1.181518086923461e-06,1.181518086923461e-06
n-1,1,24099,raw,1.2881910151918419e-06,1.2881910151918419e-06
n-1,1,24109,raw,1.1165200248797191e-06,1.1165200248797191e-06
n-1,1,24127,raw,1.0865202284549014e-06,1.0865202284549014e-06
n-1,1,24133,raw,1.2176543577879784e-06,1.2176543577879784e-06
n-1,1,24137,raw,1.0897426818701206e-06,1.0897426818701206e-06
n-1,1,24137,nose,1.406251953994797e-06,1.406251953994797e-06
n-1,1,24151,raw,1.1925548051294754e-06,1.1925548051294754e-06
n-1,1,24157,raw,1.071523001883179e-06,1.071523001883179e-06
n-1,1,24157,nose,1.2931756145917461e-06,1.2931756145917461e-06
n-1,1,24187,raw,9.841182873060461e-07,9.841182873060461e-07
n-1,1,24216,raw,1.207075001730118e-06,1.207075001730118e-06
n-1,1,24221,raw,1.0371941243647598e-06,1.0371941243647598e-06
n-1,1,24228,raw,1.339359073426749e-06,1.339359073426749e-06
n-1,1,24241,raw,1.112132395064691e-06,1.112132395064691e-06
n-1,1,24243,raw,1.211475250784133e-06,1.211475250784133e-06
n-1,1,24271,raw,1.0627695701259654e-06,1.0627695701259654e-06
n-1,1,24273,raw,1.177706622002006e-06,1.177706622002006e-06
n-1,1,24273,nose,1.3422537676888169e-06,1.3422537676888169e-06
n-1,1,24299,raw,1.2574525953823468e-06,1.2574525953823468e-06
n-1,1,24301,raw,1.0499801419427968e-06,1.0499801419427968e-06
n-1,1,24302,raw,1.0771532288345043e-06,1.0771532288345043e-06
n-1,1,24302,nose,1.366284095638548e-06,1.366284095638548e-06
n-1,1,24322,raw,1.3332537491805851e-06,1.3332537491805851e-06
n-1,1,24323,raw,1.0750839010142954e-06,1.0750839010142954e-06
n-1,1,24324,raw,1.211716607940616e-06,1.211716607940616e-06
n-1,1,24324,nose,1.2722790643238113e-06,1.2722790643238113e-06
n-1,1,24326,raw,1.292436081712367e-06,1.292436081712367e-06
n-1,1,24344,raw,9.455919212086883e-07,9.455919212086883e-07
n-1,1,24377,raw,1.0365196203565574e-06,1.0365196203565574e-06
n-1,1,24382,raw,1.0732803730206797e-06,1.0732803730206797e-06
n-1,1,24406,raw,1.11794656731945e-06,1.11794656731945e-06
n-1,1,24411,raw,1.2165345424364205e-06,1.2165345424364205e-06
n-1,1,24447,raw,9.745967872731853e-07,9.745967872731853e-07
n-1,1,24452,raw,1.0723146033342346e-06,1.0723146033342346e-06
n-1,1,24481,raw,1.0741855476226192e-06,1.0741855476226192e-06
n-1,1,24487,raw,1.0235094123345334e-06,1.0235094123345334e-06
n-1,1,24561,raw,1.0644611165844253e-06,1.0644611165844253e-06
n-1,1,24614,raw,9.721985634314478e-07,9.721985634314478e-07
n-1,1,24626,raw,1.0724124877015129e-06,1.0724124877015129e-06
n-1,1,24644,raw,1.0109442882821895e-06,1.0109442882821895e-06
n-1,1,24644,nose,1.2361911103653256e-06,1.2361911103653256e-06
n-1,1,24683,raw,1.1874155916302698e-06,1.1874155916302698e-06
n-1,1,24683,nose,1.1437537068559323e-06,1.1437537068559323e-06
n-1,1,24696,raw,1.0630166116243345e-06,1.0630166116243345e-06
n-1,1,24696,nose,1.0069579730043188e-06,1.0069579730043188e-06
n-1,1,24710,raw,1.228760424965003e-06,1.228760424965003e-06
n-1,1,24759,raw,1.1371030268492177e-06,1.1371030268492177e-06
n-1,1,24774,raw,1.311584696850332e-06,1.311584696850332e-06
n-1,1,24782,raw,1.1334498140058713e-06,1.1334498140058713e-06
n-1,1,24804,raw,1.0918743100774009e-06,1.0918743100774009e-06
n-1,1,24810,raw,9.019367439577763e-07,9.019367439577763e-07
n-1,1,24822,raw,1.303762132920383e-06,1.303762132920383e-06
n-1,1,24841,raw,1.1573412166399066e-06,1.1573412166399066e-06
n-1,1,24843,raw,1.3871690498490352e-06,1.3871690498490352e-06
n-1,1,24876,raw,1.209970832860563e-06,1.209970832860563e-06
n-1,1,24878,raw,1.1963850283791544e-06,1.1963850283791544e-06
n-1,1,24880,raw,1.3519884305424057e-06,1.3519884305424057e-06
n-1,1,24882,raw,1.3960193427919876e-06,1.3960193427919876e-06
n-1,1,24884,raw,1.5095405387910432e-06,1.5095405387910432e-06
n-1,1,24889,raw,1.1788350775532308e-06,1.1788350775532308e-06
n-1,1,24899,raw,1.3102613820592524e-06,1.3102613820592524e-06
n-1,1,24909,raw,1.1409928220018628e-06,1.1409928220018628e-06
n-1,1,24925,raw,1.2022989039905951e-06,1.2022989039905951e-06
n-1,1,24925,nose,1.1597030606935732e-06,1.1597030606935732e-06
n-1,1,24962,raw,1.2149728263466386e-06,1.2149728263466386e-06
n-1,1,24970,raw,9.689597391115967e-07,9.689597391115967e-07
n-1,1,24976,raw,9.803462717172806e-07,9.803462717172806e-07
n-1,1,24992,raw,9.627287909097504e-07,9.627287909097504e-07
n-1,1,24998,raw,1.019651563183288e-06,1.019651563183288e-06
n-1,1,25006,raw,1.0162318631046219e-06,1.0162318631046219e-06
n-1,1,25017,raw,1.2375049891488743e-06,1.2375049891488743e-06
n-1,1,25018,raw,1.246076635652571e-06,1.246076635652571e-06
n-1,1,25021,raw,1.0217872841167264e-06,1.0217872841167264e-06
n-1,1,25062,raw,1.042678604790126e-06,1.042678604790126e-06
n-1,1,25064,raw,1.2767719681505696e-06,1.2767719681505696e-06
n-1,1,25068,raw,1.0721619219111744e-06,1.0721619219111744e-06
n-1,1,25073,raw,1.1690358405758161e-06,1.1690358405758161e-06
n-1,1,25083,raw,1.0757594282040372e-06,1.0757594282040372e-06
n-1,1,25094,raw,1.1440937441875576e-06,1.1440937441875576e-06
n-1,1,25104,raw,1.2495660257627605e-06,1.2495660257627605e-06
n-1,1,25122,raw,1.072008103619737e-06,1.072008103619737e-06
n-1,1,25123,raw,9.147570949608053e-07,9.147570949608053e-07
n-1,1,25135,raw,9.940439440470072e-07,9.940439440470072e-07
n-1,1,25144,raw,1.0360797659814125e-06,1.0360797659814125e-06
n-1,1,25144,nose,1.472482495046279e-06,1.472482495046279e-06
n-1,1,25163,raw,1.0414572670924827e-06,1.0414572670924827e-06
n-1,1,25175,raw,1.083776851373841e-06,1.083776851373841e-06
n-1,1,25203,raw,1.0330769555366714e-06,1.0330769555366714e-06
n-1,1,25226,raw,1.0384071629232494e-06,1.0384071629232494e-06
n-1,1,25263,raw,1.1515575124576571e-06,1.1515575124576571e-06
n-1,1,25265,raw,1.0213624364041607e-06,1.0213624364041607e-06
n-1,1,25280,raw,1.19054618608061e-06,1.19054618608061e-06
n-1,1,25281,raw,1.1767867817980004e-06,1.1767867817980004e-06
n-1,1,25281,nose,1.2477682957978686e-06,1.2477682957978686e-06
n-1,1,25288,raw,9.680710491011268e-07,9.680710491011268e-07
n-1,1,25292,raw,9.737847221913398e-07,9.737847221913398e-07
n-1,1,25301,raw,9.209722975356271e-07,9.209722975356271e-07
n-1,1,25301,nose,1.1723301440724754e-06,1.1723301440724754e-06
n-1,1,25319,raw,8.968534643827297e-07,8.968534643827297e-07
n-1,1,25326,raw,1.1053205071220873e-06,1.1053205071220873e-06
n-1,1,25329,raw,1.0149090030608932e-06,1.0149090030608932e-06
n-1,1,25338,raw,1.3570623877967591e-06,1.3570623877967591e-06
n-1,1,25376,raw,1.0664726914910716e-06,1.0664726914910716e-06
n-1,1,25382,raw,1.0926163440672099e-06,1.0926163440672099e-06
n-1,1,25386,raw,1.2323317832851899e-06,1.2323317832851899e-06
n-1,1,25416,raw,1.237392780240043e-06,1.237392780240043e-06
n-1,1,25431,raw,1.1130664461234119e-06,1.1130664461234119e-06
n-1,1,25431,nose,1.0392409421910997e-06,1.0392409421910997e-06
n-1,1,25445,raw,1.163622414424026e-06,1.163622414424026e-06
n-1,1,25468,raw,1.072600298357429e-06,1.072600298357429e-06
n-1,1,25492,raw,1.070188773155678e-06,1.070188773155678e-06
n-1,1,25496,raw,1.19205060400418e-06,1.19205060400418e-06
n-1,1,25504,raw,1.1538887747519766e-06,1.1538887747519766e-06
n-1,1,25508,raw,1.1003613735738327e-06,1.1003613735738327e-06
n-1,1,25511,raw,1.210599748446839e-06,1.210599748446839e-06
n-1,1,25523,raw,1.3521138271244126e-06,1.3521138271244126e-06
n-1,1,25534,raw,1.3379393521972816e-06,1.3379393521972816e-06
n-1,1,25545,raw,1.152004301729903e-06,1.152004301729903e-06
n-1,1,25548,raw,1.0399700158814085e-06,1.0399700158814085e-06
n-1,1,25568,raw,1.1459319466666784e-06,1.1459319466666784e-06
n-1,1,25591,raw,1.0439401876283227e-06,1.0439401876283227e-06
n-1,1,25596,raw,1.2535331279650563e-06,1.2535331279650563e-06
n-1,1,25606,raw,1.3024448435317026e-06,1.3024448435317026e-06
n-1,1,25614,raw,1.236527850778657e-06,1.236527850778657e-06
n-1,1,25629,raw,1.371363964608463e-06,1.371363964608463e-06
n-1,1,25633,raw,1.2622125495909131e-06,1.2622125495909131e-06
n-1,1,25640,raw,1.113726739276899e-06,1.113726739276899e-06
n-1,1,25707,raw,1.349592707811098e-06,1.349592707811098e-06
n-1,1,25714,raw,1.3250545407572645e-06,1.3250545407572645e-06
n-1,1,25742,raw,9.957519750969368e-07,9.957519750969368e-07
